Tienda,Ticket,Material,Grupo art.,Denominacion 2 del gr.articulos,Producto,Venta,Fecha Vta,Hora Vta,Cantidad,UMB
TIENDA 4,2686077,1500573,300202,Botanas - Sabritas - Papas,Producto 226,23.61,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686077,1500208,300208,Botanas - Sabritas - Maiz,Producto 1050,23.61,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686077,1700623,3410,Dulces - Gomitas,Producto 1890,16.05,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686077,1700266,3402,Dulces - Chocolates,Producto 1055,19.83,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686077,1700266,3402,Dulces - Chocolates,Producto 1055,19.83,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686077,1700893,3408,Dulces - Enchilados,Producto 1003,6.61,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686077,1701792,3412,Dulces - Caramelo,Producto 1814,23.61,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686077,1100414,220208,"Abarrotes - Comestibles - Caf�, Leches y Sustitutos",Producto 68,31.62,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686077,2100540,4204,Jugos - Jugo De Frutas,Producto 230,30.6,04/06/2024,23:27:55,1,PZ
TIENDA 4,2686078,1600095,320202,Cerveza - Nacional - Pieza,Producto 727,73.86,04/06/2024,23:28:47,4,PZ
TIENDA 4,2686079,1299999,260202,Agua - Natural - Bonafont,Producto 880,24.99,04/06/2024,23:29:26,1,PZ
TIENDA 4,2686079,2201210,440214,Lacteos y Embutidos - Lacteos - Leche Uht,Producto 1774,36.72,04/06/2024,23:29:26,1,PZ
TIENDA 4,2686080,1300530,260802,Agua - Garrafon - Garrafon,Producto 603,49.98,04/06/2024,23:29:58,1,PZ
TIENDA 4,2686081,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,23:30:44,1,PZ
TIENDA 4,2686081,1400130,280202,Bebidas - Te - Te,Producto 198,20.4,04/06/2024,23:30:44,1,PZ
TIENDA 4,2686081,2500934,5006,Pan y Galletas - Galletas,Producto 312,37.78,04/06/2024,23:30:44,2,PZ
TIENDA 4,2686082,2500449,5006,Pan y Galletas - Galletas,Producto 708,24.48,04/06/2024,23:31:07,1,PZ
TIENDA 4,2686083,1300053,260202,Agua - Natural - Bonafont,Producto 171,24.48,04/06/2024,23:31:51,1,PZ
TIENDA 4,2686083,1300052,260202,Agua - Natural - Bonafont,Producto 23,20.4,04/06/2024,23:31:51,1,PZ
TIENDA 4,2686083,3500910,7002,Tabaco - Tabacos Bat,Producto 555,66.83,04/06/2024,23:31:51,1,PZ
TIENDA 4,2686084,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,23:32:01,1,PZ
TIENDA 4,2686085,1600146,320202,Cerveza - Nacional - Pieza,Producto 773,60.67,04/06/2024,23:32:16,2,PZ
TIENDA 4,2686086,4300638,8618,Comida Rapida - Sopas,Producto 1524,15.83,04/06/2024,23:32:40,1,PZ
TIENDA 4,2686086,3000243,600204,Refrescos - Coca Cola - Sabores,Producto 457,17.58,04/06/2024,23:32:40,1,PZ
TIENDA 4,2686086,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,04/06/2024,23:32:40,1,PZ
TIENDA 4,2686087,1600014,320202,Cerveza - Nacional - Pieza,Producto 752,66.83,04/06/2024,23:33:44,6,PZ
TIENDA 4,2686087,1600137,320402,Cerveza - Importada - Pieza,Producto 720,96.73,04/06/2024,23:33:44,6,PZ
TIENDA 4,2686087,1500673,300212,Botanas - Sabritas - Extruidos,Producto 36,29.27,04/06/2024,23:33:44,1,PZ
TIENDA 4,2686087,3500841,7002,Tabaco - Tabacos Bat,Producto 703,29.9,04/06/2024,23:33:44,1,PZ
TIENDA 4,2686088,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,98.48,04/06/2024,23:34:17,6,PZ
TIENDA 4,2686089,1800214,3606,Farmacia - Higiene Personal,Producto 1508,33.42,04/06/2024,23:34:58,1,PZ
TIENDA 4,2686089,2201210,440214,Lacteos y Embutidos - Lacteos - Leche Uht,Producto 1774,36.72,04/06/2024,23:34:58,1,PZ
TIENDA 4,2686089,2300130,4602,Mascotas - Alimento Perros,Producto 1273,22.86,04/06/2024,23:34:58,1,PZ
TIENDA 4,2686089,1101044,220208,"Abarrotes - Comestibles - Caf�, Leches y Sustitutos",Producto 1313,9.91,04/06/2024,23:34:58,1,PZ
TIENDA 4,2686089,1700149,3402,Dulces - Chocolates,Producto 151,7.56,04/06/2024,23:34:58,1,PZ
TIENDA 4,2686089,1700149,3402,Dulces - Chocolates,Producto 151,7.56,04/06/2024,23:34:58,1,PZ
TIENDA 4,2686090,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,98.48,04/06/2024,23:35:28,6,PZ
TIENDA 4,2686091,3500742,7002,Tabaco - Tabacos Bat,Producto 547,51.88,04/06/2024,23:35:49,1,PZ
TIENDA 4,2686091,2100351,4208,Jugos - Bebida Refrescante,Producto 270,15.3,04/06/2024,23:35:49,1,PZ
TIENDA 4,2686091,2100350,4208,Jugos - Bebida Refrescante,Producto 1428,15.3,04/06/2024,23:35:49,1,PZ
TIENDA 4,2686092,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,98.48,04/06/2024,23:36:54,6,PZ
TIENDA 4,2686092,1800166,3608,Farmacia - Salud Sexual,Producto 2327,95.85,04/06/2024,23:36:54,1,PZ
TIENDA 4,2686093,2201210,440214,Lacteos y Embutidos - Lacteos - Leche Uht,Producto 1774,36.72,04/06/2024,23:37:36,1,PZ
TIENDA 4,2686093,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,23:37:36,1,PZ
TIENDA 4,2686094,3000167,600402,Refrescos - Pepsi - Colas,Producto 515,40.89,04/06/2024,23:37:56,1,PZ
TIENDA 4,2686095,1900621,380206,Helados - Holanda - Conos,Producto 837,37.78,04/06/2024,23:39:19,1,PZ
TIENDA 4,2686095,1900371,380204,Helados - Holanda - Paletas Leche,Producto 406,65.17,04/06/2024,23:39:19,2,PZ
TIENDA 4,2686095,1500559,300602,Botanas - Regionales - Papas,Producto 637,70.83,04/06/2024,23:39:19,1,PZ
TIENDA 4,2686095,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,04/06/2024,23:39:19,1,PZ
TIENDA 4,2686095,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,04/06/2024,23:39:19,1,PZ
TIENDA 4,2686095,4200221,8404,Bebidas Frias - Frappes,Producto 194,16.71,04/06/2024,23:39:19,1,PZ
TIENDA 4,2686096,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,04/06/2024,23:40:11,1,PZ
TIENDA 4,2686096,2100350,4208,Jugos - Bebida Refrescante,Producto 1428,15.3,04/06/2024,23:40:11,1,PZ
TIENDA 4,2686096,2100351,4208,Jugos - Bebida Refrescante,Producto 270,15.3,04/06/2024,23:40:11,1,PZ
TIENDA 4,2686097,4200171,8404,Bebidas Frias - Frappes,Producto 8,47.48,04/06/2024,23:40:43,2,PZ
TIENDA 4,2686097,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,04/06/2024,23:40:43,1,PZ
TIENDA 4,2686098,3000004,600604,Refrescos - Pe�afiel - Mineral,Producto 281,21.1,04/06/2024,23:41:24,1,PZ
TIENDA 4,2686098,2799996,560202,Recargas - Telefonicas - Telcel,Producto 539,43.96,04/06/2024,23:41:24,1,SER
TIENDA 4,2686099,1100551,220210,Abarrotes - Comestibles - Canasta Basica,Producto 675,46.92,04/06/2024,23:42:05,1,PZ
TIENDA 4,2686099,3000700,600202,Refrescos - Coca Cola - Colas,Producto 41,23.75,04/06/2024,23:42:05,1,PZ
TIENDA 4,2686100,4101297,8202,Bebidas Calientes - Americano,Producto 177,20.23,04/06/2024,23:42:17,1,PZ
TIENDA 4,2686101,1600090,320202,Cerveza - Nacional - Pieza,Producto 726,60.67,04/06/2024,23:42:30,2,PZ
TIENDA 4,2686102,1300530,260802,Agua - Garrafon - Garrafon,Producto 603,199.92,04/06/2024,23:43:42,4,PZ
TIENDA 4,2686103,3000132,600804,Refrescos - Regionales - Sabores,Producto 246,24.62,04/06/2024,23:44:45,1,PZ
TIENDA 4,2686103,3500861,7004,Tabaco - Tabacos Pm,Producto 48,41.33,04/06/2024,23:44:45,1,PZ
TIENDA 4,2686103,2502034,5006,Pan y Galletas - Galletas,Producto 70,36.83,04/06/2024,23:44:45,1,PZ
TIENDA 4,2686103,3500086,7008,Tabaco - Encendedores y Cerillos,Producto 47,10.55,04/06/2024,23:44:45,1,PZ
TIENDA 4,2686104,3000463,600202,Refrescos - Coca Cola - Colas,Producto 2313,14.5,04/06/2024,23:46:29,1,PZ
TIENDA 4,2686105,1600015,320202,Cerveza - Nacional - Pieza,Producto 738,59.79,04/06/2024,23:47:13,6,PZ
TIENDA 4,2686106,4200171,8404,Bebidas Frias - Frappes,Producto 8,23.75,04/06/2024,23:51:01,1,PZ
TIENDA 4,2686107,2800182,560406,Recargas - Datos - Telcel Paquete,Producto 88,43.96,04/06/2024,23:51:41,1,SER
TIENDA 4,2686108,1400156,280402,Bebidas - Energizantes - Energizantes,Producto 1754,14.07,04/06/2024,23:52:01,1,PZ
TIENDA 4,2686109,2800182,560406,Recargas - Datos - Telcel Paquete,Producto 88,43.96,04/06/2024,23:54:20,1,SER
TIENDA 4,2686110,1600015,320202,Cerveza - Nacional - Pieza,Producto 738,179.38,04/06/2024,23:54:54,18,PZ
TIENDA 4,2686110,3000707,600204,Refrescos - Coca Cola - Sabores,Producto 978,28.14,04/06/2024,23:54:54,1,PZ
TIENDA 4,2686111,1600700,320206,Cerveza - Nacional - Pack,Producto 866,83.54,04/06/2024,23:56:38,6,PZ
TIENDA 4,2686446,1400059,280402,Bebidas - Energizantes - Energizantes,Producto 296,40.45,05/06/2024,11:07:37,1,PZ
TIENDA 4,2686447,3000391,600206,Refrescos - Coca Cola - Mineral,Producto 107,19.35,05/06/2024,11:08:16,1,PZ
TIENDA 4,2686448,2500731,5006,Pan y Galletas - Galletas,Producto 456,17,05/06/2024,11:09:53,1,PZ
TIENDA 4,2686449,3000262,600404,Refrescos - Pepsi - Sabores,Producto 78,14.95,05/06/2024,11:11:55,1,PZ
TIENDA 4,2686450,1600015,320202,Cerveza - Nacional - Pieza,Producto 738,59.79,05/06/2024,11:14:12,6,PZ
TIENDA 4,2686450,1102582,220210,Abarrotes - Comestibles - Canasta Basica,Producto 1816,14.28,05/06/2024,11:14:12,1,PZ
TIENDA 4,2686450,3000223,600804,Refrescos - Regionales - Sabores,Producto 1760,18.9,05/06/2024,11:14:12,1,PZ
TIENDA 4,2686451,1600089,320202,Cerveza - Nacional - Pieza,Producto 690,86.17,05/06/2024,11:15:18,6,PZ
TIENDA 4,2686452,1400039,280602,Bebidas - Isotonicos - Isotonicos,Producto 14,23.75,05/06/2024,11:15:43,1,PZ
TIENDA 4,2686452,3500670,7002,Tabaco - Tabacos Bat,Producto 1298,66.83,05/06/2024,11:15:43,1,PZ
TIENDA 4,2686453,1600145,320202,Cerveza - Nacional - Pieza,Producto 781,63.31,05/06/2024,11:16:01,6,PZ
TIENDA 4,2686454,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,98.48,05/06/2024,11:17:47,6,PZ
TIENDA 4,2686454,1600148,320202,Cerveza - Nacional - Pieza,Producto 742,191.69,05/06/2024,11:17:47,12,PZ
TIENDA 4,2686455,3000176,600402,Refrescos - Pepsi - Colas,Producto 24,11,05/06/2024,11:18:15,1,PZ
TIENDA 4,2686456,1300098,260204,Agua - Natural - E Pura,Producto 522,36.72,05/06/2024,11:18:35,1,PZ
TIENDA 4,2686457,2100512,4202,Jugos - Nectar,Producto 1447,19.89,05/06/2024,11:18:40,1,PZ
TIENDA 4,2686458,1900481,380402,Helados - Nestle - Paletas Agua,Producto 453,51,05/06/2024,11:19:03,2,PZ
TIENDA 4,2686458,3000010,600206,Refrescos - Coca Cola - Mineral,Producto 26,21.98,05/06/2024,11:19:03,1,PZ
TIENDA 4,2686458,1702210,3418,Dulces - Dulces Regionales,Producto 259,23.61,05/06/2024,11:19:03,1,PZ
TIENDA 4,2686459,1800271,280602,Bebidas - Isotonicos - Isotonicos,Producto 516,31.62,05/06/2024,11:19:38,1,PZ
TIENDA 4,2686459,1600114,320802,Cerveza - Envase - Familiares,Producto 1133,11.43,05/06/2024,11:19:38,1,PZ
TIENDA 4,2686459,1600114,320802,Cerveza - Envase - Familiares,Producto 1133,11.43,05/06/2024,11:19:38,1,PZ
TIENDA 4,2686459,1600901,320202,Cerveza - Nacional - Pieza,Producto 1132,34.29,05/06/2024,11:19:38,1,PZ
TIENDA 4,2686459,1600901,320202,Cerveza - Nacional - Pieza,Producto 1132,34.29,05/06/2024,11:19:38,1,PZ
TIENDA 4,2686460,1700926,3408,Dulces - Enchilados,Producto 303,9.45,05/06/2024,11:20:16,1,PZ
TIENDA 4,2686460,1700078,3404,Dulces - Goma De Mascar,Producto 1040,7.56,05/06/2024,11:20:16,1,PZ
TIENDA 4,2686460,1700078,3404,Dulces - Goma De Mascar,Producto 1040,7.56,05/06/2024,11:20:16,1,PZ
TIENDA 4,2686461,2100321,4204,Jugos - Jugo De Frutas,Producto 410,21.42,05/06/2024,11:22:04,1,PZ
TIENDA 4,2686461,2500934,5006,Pan y Galletas - Galletas,Producto 312,17.94,05/06/2024,11:22:04,1,PZ
TIENDA 4,2686461,2500933,5006,Pan y Galletas - Galletas,Producto 176,17.94,05/06/2024,11:22:04,1,PZ
TIENDA 4,2686462,1703307,3414,Dulces - Paletas,Producto 893,9.45,05/06/2024,11:24:19,1,PZ
TIENDA 4,2686463,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,196.96,05/06/2024,11:25:28,12,PZ
TIENDA 4,2686464,1800271,280602,Bebidas - Isotonicos - Isotonicos,Producto 516,31.62,05/06/2024,11:29:13,1,PZ
TIENDA 4,2686464,1299999,260202,Agua - Natural - Bonafont,Producto 880,24.99,05/06/2024,11:29:13,1,PZ
TIENDA 4,2686465,1600145,320202,Cerveza - Nacional - Pieza,Producto 781,126.62,05/06/2024,11:30:09,12,PZ
TIENDA 4,2686466,1400330,280402,Bebidas - Energizantes - Energizantes,Producto 1824,28.14,05/06/2024,11:32:50,1,PZ
TIENDA 4,2686467,1600089,320202,Cerveza - Nacional - Pieza,Producto 690,172.35,05/06/2024,11:33:44,12,PZ
TIENDA 4,2686468,1400290,280402,Bebidas - Energizantes - Energizantes,Producto 1288,28.14,05/06/2024,11:40:14,1,PZ
TIENDA 4,2686468,1700531,3402,Dulces - Chocolates,Producto 1798,25.5,05/06/2024,11:40:14,1,PZ
TIENDA 4,2686469,1300420,600206,Refrescos - Coca Cola - Mineral,Producto 445,27.25,05/06/2024,11:42:59,1,PZ
TIENDA 4,2686469,1800687,280602,Bebidas - Isotonicos - Isotonicos,Producto 421,31.62,05/06/2024,11:42:59,1,PZ
TIENDA 4,2686469,1300052,260202,Agua - Natural - Bonafont,Producto 23,20.4,05/06/2024,11:42:59,1,PZ
TIENDA 4,2686470,3500760,7008,Tabaco - Encendedores y Cerillos,Producto 952,18.46,05/06/2024,11:46:19,1,PZ
TIENDA 4,2686470,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,05/06/2024,11:46:19,1,PZ
TIENDA 4,2686471,1400290,280402,Bebidas - Energizantes - Energizantes,Producto 1288,28.14,05/06/2024,11:47:12,1,PZ
TIENDA 4,2686471,1300005,260206,Agua - Natural - Ciel,Producto 73,31.62,05/06/2024,11:47:12,2,PZ
TIENDA 4,2686472,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,69.46,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686472,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,69.46,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686472,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,69.46,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686472,4300922,8610,Comida Rapida - Comida Rapida y Snacks,Producto 1720,5.1,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686472,4300922,8610,Comida Rapida - Comida Rapida y Snacks,Producto 1720,5.1,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686472,4300922,8610,Comida Rapida - Comida Rapida y Snacks,Producto 1720,5.1,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686472,4300922,8610,Comida Rapida - Comida Rapida y Snacks,Producto 1720,5.1,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686472,4300922,8610,Comida Rapida - Comida Rapida y Snacks,Producto 1720,5.1,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686472,4300922,8610,Comida Rapida - Comida Rapida y Snacks,Producto 1720,5.1,05/06/2024,11:48:25,1,PZ
TIENDA 4,2686473,3000133,600804,Refrescos - Regionales - Sabores,Producto 760,24.62,05/06/2024,11:48:48,1,PZ
TIENDA 4,2686474,1300053,260202,Agua - Natural - Bonafont,Producto 171,24.48,05/06/2024,11:53:59,1,PZ
TIENDA 4,2686474,3000056,600202,Refrescos - Coca Cola - Colas,Producto 108,46.6,05/06/2024,11:53:59,1,PZ
TIENDA 4,2686474,1102110,220604,Abarrotes - No Comestible - Desechables,Producto 67,17.58,05/06/2024,11:53:59,5,PZ
TIENDA 4,2686475,1300053,260202,Agua - Natural - Bonafont,Producto 171,24.48,05/06/2024,11:54:29,1,PZ
TIENDA 4,2686475,1300053,260202,Agua - Natural - Bonafont,Producto 171,24.48,05/06/2024,11:54:29,1,PZ
TIENDA 4,2686475,1800274,280602,Bebidas - Isotonicos - Isotonicos,Producto 400,44.88,05/06/2024,11:54:29,2,PZ
TIENDA 4,2686476,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,05/06/2024,11:55:44,1,PZ
TIENDA 4,2686477,2200701,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 823,24.48,05/06/2024,11:57:44,1,PZ
TIENDA 4,2686477,2501051,5004,Pan y Galletas - Pastelitos,Producto 788,11.33,05/06/2024,11:57:44,1,PZ
TIENDA 4,2686478,1600015,320202,Cerveza - Nacional - Pieza,Producto 738,59.79,05/06/2024,11:58:38,6,PZ
TIENDA 4,2686478,1600137,320402,Cerveza - Importada - Pieza,Producto 720,96.73,05/06/2024,11:58:38,6,PZ
TIENDA 4,2686479,1600480,320202,Cerveza - Nacional - Pieza,Producto 1874,135.42,05/06/2024,11:59:18,4,PZ
TIENDA 4,2686480,1600095,320202,Cerveza - Nacional - Pieza,Producto 727,73.86,05/06/2024,12:00:12,4,PZ
TIENDA 4,2686481,2800182,560406,Recargas - Datos - Telcel Paquete,Producto 88,43.96,05/06/2024,12:00:38,1,SER
TIENDA 4,2686482,3000743,600602,Refrescos - Pe�afiel - Sabores,Producto 1766,17.58,05/06/2024,12:00:53,1,PZ
TIENDA 4,2686482,3000168,600402,Refrescos - Pepsi - Colas,Producto 72,14.95,05/06/2024,12:00:53,1,PZ
TIENDA 4,2686482,3000165,600402,Refrescos - Pepsi - Colas,Producto 329,14.95,05/06/2024,12:00:53,1,PZ
TIENDA 4,2686483,2500555,5004,Pan y Galletas - Pastelitos,Producto 362,30.22,05/06/2024,12:02:07,1,PZ
TIENDA 4,2686483,2500230,5006,Pan y Galletas - Galletas,Producto 462,18.89,05/06/2024,12:02:07,1,PZ
TIENDA 4,2686484,1300275,260208,Agua - Natural - Otras Marcas,Producto 193,14.79,05/06/2024,12:04:03,1,PZ
TIENDA 4,2686485,1600480,320202,Cerveza - Nacional - Pieza,Producto 1874,203.12,05/06/2024,12:04:32,6,PZ
TIENDA 4,2686485,1900592,380202,Helados - Holanda - Paletas Agua,Producto 1820,28.56,05/06/2024,12:04:32,1,PZ
TIENDA 4,2686486,1900592,380202,Helados - Holanda - Paletas Agua,Producto 1820,28.56,05/06/2024,12:07:20,1,PZ
TIENDA 4,2686486,1900592,380202,Helados - Holanda - Paletas Agua,Producto 1820,28.56,05/06/2024,12:07:20,1,PZ
TIENDA 4,2686487,1300275,260208,Agua - Natural - Otras Marcas,Producto 193,14.79,05/06/2024,12:07:26,1,PZ
TIENDA 4,2686488,3000463,600202,Refrescos - Coca Cola - Colas,Producto 2313,14.5,05/06/2024,12:10:59,1,PZ
TIENDA 4,2686488,2500187,5004,Pan y Galletas - Pastelitos,Producto 597,33.06,05/06/2024,12:10:59,1,PZ
TIENDA 4,2686489,1600503,320202,Cerveza - Nacional - Pieza,Producto 789,29.02,05/06/2024,12:11:13,1,PZ
TIENDA 4,2686490,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,69.46,05/06/2024,12:11:57,1,PZ
TIENDA 4,2686491,1300361,260410,Agua - Saborizada - Otras Marcas,Producto 1801,18.9,05/06/2024,12:12:55,1,PZ
TIENDA 4,2686491,1600089,320202,Cerveza - Nacional - Pieza,Producto 690,19.35,05/06/2024,12:12:55,1,PZ
TIENDA 4,2686491,1600089,320202,Cerveza - Nacional - Pieza,Producto 690,19.35,05/06/2024,12:12:55,1,PZ
TIENDA 4,2686491,3500521,7002,Tabaco - Tabacos Bat,Producto 332,66.83,05/06/2024,12:12:55,1,PZ
TIENDA 4,2686492,2500965,5004,Pan y Galletas - Pastelitos,Producto 449,34,05/06/2024,12:13:38,1,PZ
TIENDA 4,2686493,1400036,280602,Bebidas - Isotonicos - Isotonicos,Producto 1029,30.77,05/06/2024,12:14:30,1,PZ
TIENDA 4,2686493,1400057,280402,Bebidas - Energizantes - Energizantes,Producto 110,40.45,05/06/2024,12:14:30,1,PZ
TIENDA 4,2686494,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,196.96,05/06/2024,12:19:28,12,PZ
TIENDA 4,2686495,1600093,320202,Cerveza - Nacional - Pieza,Producto 1948,66.83,05/06/2024,12:20:15,2,PZ
TIENDA 4,2686496,1300099,260204,Agua - Natural - E Pura,Producto 185,15.81,05/06/2024,12:20:54,1,PZ
TIENDA 4,2686497,1600770,320402,Cerveza - Importada - Pieza,Producto 1032,34.29,05/06/2024,12:21:10,1,PZ
TIENDA 4,2686497,1600770,320402,Cerveza - Importada - Pieza,Producto 1032,34.29,05/06/2024,12:21:10,1,PZ
TIENDA 4,2686497,1600770,320402,Cerveza - Importada - Pieza,Producto 1032,34.29,05/06/2024,12:21:10,1,PZ
TIENDA 4,2686498,4200221,8404,Bebidas Frias - Frappes,Producto 194,35.17,05/06/2024,12:22:02,2,PZ
TIENDA 4,2686499,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,05/06/2024,12:23:23,1,PZ
TIENDA 4,2686499,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,05/06/2024,12:23:23,1,PZ
TIENDA 4,2686499,3000037,600202,Refrescos - Coca Cola - Colas,Producto 39,21.54,05/06/2024,12:23:23,1,PZ
TIENDA 4,2686500,1600014,320202,Cerveza - Nacional - Pieza,Producto 752,66.83,05/06/2024,12:28:21,6,PZ
TIENDA 4,2686501,4303090,8666,COMIDA RAPIDA - BAKES,Producto 871,66.83,05/06/2024,12:28:50,1,PZ
TIENDA 4,2686501,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,16.71,05/06/2024,12:28:50,1,PZ
TIENDA 4,2686502,1600097,320202,Cerveza - Nacional - Pieza,Producto 768,73.86,05/06/2024,12:29:07,4,PZ
TIENDA 4,2686503,3000010,600206,Refrescos - Coca Cola - Mineral,Producto 26,21.98,05/06/2024,12:29:36,1,PZ
TIENDA 4,2686504,1400490,280402,Bebidas - Energizantes - Energizantes,Producto 490,19.79,05/06/2024,12:29:55,1,PZ
TIENDA 4,2686505,1300274,260208,Agua - Natural - Otras Marcas,Producto 273,11.73,05/06/2024,12:30:29,1,PZ
TIENDA 4,2686505,1700405,3406,Dulces - Pastillas Refrescantes,Producto 124,11.33,05/06/2024,12:30:29,1,PZ
TIENDA 4,2686506,1600015,320202,Cerveza - Nacional - Pieza,Producto 738,59.79,05/06/2024,12:32:14,6,PZ
TIENDA 4,2686507,1600090,320202,Cerveza - Nacional - Pieza,Producto 726,39.57,05/06/2024,12:34:53,1,PZ
TIENDA 4,2686507,1600590,320206,Cerveza - Nacional - Pack,Producto 1466,167.07,05/06/2024,12:34:53,1,PZ
TIENDA 4,2686507,1400038,280602,Bebidas - Isotonicos - Isotonicos,Producto 227,30.77,05/06/2024,12:34:53,1,PZ
TIENDA 4,2686507,1500569,300202,Botanas - Sabritas - Papas,Producto 249,23.61,05/06/2024,12:34:53,1,PZ
TIENDA 4,2686508,1701212,3406,Dulces - Pastillas Refrescantes,Producto 325,11.33,05/06/2024,12:36:16,1,PZ
TIENDA 4,2686508,1400490,280402,Bebidas - Energizantes - Energizantes,Producto 490,19.79,05/06/2024,12:36:16,1,PZ
TIENDA 4,2686508,2201141,440208,Lacteos y Embutidos - Lacteos - Leche Saborizada,Producto 796,13.77,05/06/2024,12:36:16,1,PZ
TIENDA 4,2686509,4200221,8404,Bebidas Frias - Frappes,Producto 194,35.17,05/06/2024,12:36:32,2,PZ
TIENDA 4,2686510,2200557,440202,Lacteos y Embutidos - Lacteos - Bebible,Producto 403,22.44,05/06/2024,12:37:17,1,PZ
TIENDA 4,2686510,1700149,3402,Dulces - Chocolates,Producto 151,7.56,05/06/2024,12:37:17,1,PZ
TIENDA 4,2686511,3000059,600202,Refrescos - Coca Cola - Colas,Producto 10,21.1,05/06/2024,12:38:25,1,PZ
TIENDA 4,2686511,1400028,280602,Bebidas - Isotonicos - Isotonicos,Producto 222,21.1,05/06/2024,12:38:25,1,PZ
TIENDA 4,2686511,1400039,280602,Bebidas - Isotonicos - Isotonicos,Producto 14,21.1,05/06/2024,12:38:25,1,PZ
TIENDA 4,2686511,1600141,320202,Cerveza - Nacional - Pieza,Producto 716,98.48,05/06/2024,12:38:25,6,PZ
TIENDA 4,2686512,1101179,3606,Farmacia - Higiene Personal,Producto 579,60.18,05/06/2024,12:38:53,1,PZ
TIENDA 4,2686513,3700108,740602,Vinos y Licores - Coolers - Rtd�S,Producto 911,27.7,05/06/2024,12:39:21,1,PZ
TIENDA 4,2686513,3700108,740602,Vinos y Licores - Coolers - Rtd�S,Producto 911,27.7,05/06/2024,12:39:21,1,PZ
TIENDA 4,2686513,3700109,740602,Vinos y Licores - Coolers - Rtd�S,Producto 841,27.7,05/06/2024,12:39:21,1,PZ
TIENDA 4,2686513,3700109,740602,Vinos y Licores - Coolers - Rtd�S,Producto 841,27.7,05/06/2024,12:39:21,1,PZ
TIENDA 4,2686513,1500463,300202,Botanas - Sabritas - Papas,Producto 442,23.61,05/06/2024,12:39:21,1,PZ
TIENDA 4,2686514,1600089,320202,Cerveza - Nacional - Pieza,Producto 690,19.35,05/06/2024,12:42:13,1,PZ
TIENDA 4,2686515,1600503,320202,Cerveza - Nacional - Pieza,Producto 789,29.02,05/06/2024,12:42:45,1,PZ
TIENDA 4,2686515,1600503,320202,Cerveza - Nacional - Pieza,Producto 789,29.02,05/06/2024,12:42:45,1,PZ
TIENDA 4,2686516,1600014,320202,Cerveza - Nacional - Pieza,Producto 752,66.83,05/06/2024,12:50:03,6,PZ
TIENDA 4,2686517,1999994,4002,Hielo - Hielo,Producto 1743,59.16,05/06/2024,12:52:34,2,PZ
TIENDA 4,2686518,2200009,440208,Lacteos y Embutidos - Lacteos - Leche Saborizada,Producto 972,60.45,05/06/2024,12:53:26,4,PZ
TIENDA 4,2686519,1600014,320202,Cerveza - Nacional - Pieza,Producto 752,66.83,05/06/2024,12:54:03,6,PZ
TIENDA 4,2686519,3000055,600202,Refrescos - Coca Cola - Colas,Producto 61,40.45,05/06/2024,12:54:03,1,PZ
